# Document with the sample ids and the antimicrobials that have been tested with
sample_ID,ampicillin,cefoxitin,chloramphenicol,ciprofloxacin,gentamicin,nalidixic acid,tetracycline
SRR3289810,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295505,MIC: 1.0,MIC: 1.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295506,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295507,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295508,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.03,MIC: 0.25,MIC: 16.0,MIC: 4.0
SRR3295509,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3295510,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295511,MIC: 2.0,MIC: 2.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295512,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295513,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295514,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295515,MIC: 2.0,MIC: 2.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 8.0,MIC: 4.0
SRR3295516,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295517,MIC: 32.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295518,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295519,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295520,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295521,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295522,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295523,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295524,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.06,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295525,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295526,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295528,MIC: 1.0,MIC: 8.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295529,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295530,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295531,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295532,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295533,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 8.0,MIC: 4.0
SRR3295534,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295535,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3295536,MIC: 1.0,MIC: 2.0,MIC: 2.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 4.0
SRR3295537,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295538,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295539,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295540,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295541,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295542,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295543,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295544,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295545,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295546,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR3295547,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295548,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295549,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295550,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295551,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295552,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295553,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR3295554,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 8.0,MIC: 4.0
SRR3295555,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295556,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295557,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295558,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295559,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295560,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3295561,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295562,MIC: 1.0,MIC: 8.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295563,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295564,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295565,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3295566,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295567,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR3295568,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 4.0
SRR3295569,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295570,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295571,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295572,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295575,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295576,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 32.0
SRR3295577,MIC: 4.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3295578,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 8.0,MIC: 4.0
SRR3295579,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295580,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295581,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295582,MIC: 32.0,MIC: 32.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295583,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3295584,MIC: 32.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295585,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295586,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295587,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295588,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295589,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295590,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295591,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295592,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 32.0
SRR3295593,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295594,MIC: 32.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 4.0
SRR3295595,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295596,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295597,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 8.0,MIC: 32.0
SRR3295598,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3295600,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295601,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295602,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295603,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295604,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295605,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295606,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295607,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295608,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295609,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295610,MIC: 2.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295611,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 32.0
SRR3295613,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295614,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR3295615,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3295616,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295617,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295618,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.5,MIC: 1.0,MIC: 16.0,MIC: 32.0
SRR3295631,MIC: 32.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295632,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295633,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295634,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.5,MIC: 0.5,MIC: 16.0,MIC: 32.0
SRR3295635,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295636,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295638,MIC: 1.0,MIC: 8.0,MIC: 16.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295639,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295640,MIC: 1.0,MIC: 8.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295641,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295643,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.03,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295644,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.5,MIC: 0.25,MIC: 16.0,MIC: 32.0
SRR3295645,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295646,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295647,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295648,MIC: 32.0,MIC: 8.0,MIC: 16.0,MIC: 0.06,MIC: 0.5,MIC: 16.0,MIC: 16.0
SRR3295649,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295650,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.5,MIC: 0.5,MIC: 16.0,MIC: 32.0
SRR3295651,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295654,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295655,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295656,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295657,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295660,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295661,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.5,MIC: 0.25,MIC: 16.0,MIC: 32.0
SRR3295662,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295663,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295664,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295665,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295668,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295669,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295670,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295671,MIC: 2.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295672,MIC: 32.0,MIC: 2.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295673,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295674,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295675,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295676,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295677,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295678,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295679,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295680,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295682,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295683,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295684,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295685,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295686,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 2.0,MIC: 32.0
SRR3295687,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295688,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295690,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295691,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 32.0
SRR3295692,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295693,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295694,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295695,MIC: 32.0,MIC: 16.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295696,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295697,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.03,MIC: 16.0,MIC: 4.0,MIC: 32.0
SRR3295698,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 32.0
SRR3295699,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295700,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295701,MIC: 2.0,MIC: 4.0,MIC: 8.0,MIC: 0.03,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295702,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295703,MIC: 32.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295705,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295706,MIC: 32.0,MIC: 4.0,MIC: 8.0,MIC: 0.25,MIC: 0.5,MIC: 16.0,MIC: 32.0
SRR3295707,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295708,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295709,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 8.0,MIC: 4.0,MIC: 32.0
SRR3295710,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295711,MIC: 1.0,MIC: 4.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 32.0
SRR3295712,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR3295713,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295714,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295715,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 2.0,MIC: 4.0
SRR3295716,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.25,MIC: 4.0,MIC: 4.0
SRR3295717,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295718,MIC: 1.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295719,MIC: 32.0,MIC: 32.0,MIC: 32.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295720,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295721,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295722,MIC: 2.0,MIC: 8.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295723,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 16.0,MIC: 2.0,MIC: 4.0
SRR3295724,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 4.0,MIC: 4.0
SRR3295725,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.015,MIC: 1.0,MIC: 2.0,MIC: 32.0
SRR3295726,MIC: 1.0,MIC: 2.0,MIC: 8.0,MIC: 0.5,MIC: 0.5,MIC: 16.0,MIC: 32.0
SRR3295727,MIC: 1.0,MIC: 2.0,MIC: 4.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
SRR3295728,MIC: 32.0,MIC: 32.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 4.0
SRR3295729,MIC: 1.0,MIC: 4.0,MIC: 8.0,MIC: 0.015,MIC: 0.5,MIC: 4.0,MIC: 32.0
